timestamp            us  sy  id  wa  hi  si 
2025-09-27 13:44:36  1   15  84  0   0   0  
2025-09-27 13:44:36  1   16  83  0   0   0  
2025-09-27 13:44:36  1   16  83  0   0   0  
2025-09-27 13:44:37  1   16  83  0   0   0  
2025-09-27 13:44:37  1   16  83  0   0   0  
2025-09-27 13:44:37  1   12  87  0   0   0  
2025-09-27 13:44:38  1   13  86  0   0   0  
2025-09-27 13:44:38  1   15  84  0   0   0  
2025-09-27 13:44:38  1   18  81  0   0   0  
2025-09-27 13:44:39  1   17  82  0   0   0  
2025-09-27 13:44:39  2   16  82  0   0   0  
2025-09-27 13:44:39  2   17  81  0   0   0  
2025-09-27 13:44:40  1   17  82  0   0   0  
2025-09-27 13:44:40  1   16  83  0   0   0  
2025-09-27 13:44:40  1   14  84  0   0   0  
2025-09-27 13:44:41  1   13  86  0   0   0  
2025-09-27 13:44:41  1   12  87  0   0   0  
2025-09-27 13:44:41  1   13  87  0   0   0  
2025-09-27 13:44:42  1   14  85  0   0   0  
2025-09-27 13:44:42  1   15  84  0   0   0  
2025-09-27 13:44:42  1   16  83  0   0   0  
2025-09-27 13:44:43  1   17  82  0   0   0  
2025-09-27 13:44:43  1   17  82  0   0   0  
2025-09-27 13:44:43  1   14  85  0   0   0  
2025-09-27 13:44:44  1   16  83  0   0   0  
2025-09-27 13:44:44  1   14  85  0   0   0  
2025-09-27 13:44:44  1   14  85  0   0   0  
2025-09-27 13:44:45  1   11  88  0   0   0  
2025-09-27 13:44:45  1   13  86  0   0   0  
2025-09-27 13:44:45  1   16  83  0   0   0  
2025-09-27 13:44:46  1   15  84  0   0   0  
2025-09-27 13:44:46  1   15  84  0   0   0  
2025-09-27 13:44:46  1   15  84  0   0   0  
2025-09-27 13:44:47  1   15  84  0   0   0  
2025-09-27 13:44:47  1   15  84  0   0   0  
2025-09-27 13:44:47  1   12  88  0   0   0  
2025-09-27 13:44:48  1   12  87  0   0   0  
2025-09-27 13:44:48  1   13  86  0   0   0  
2025-09-27 13:44:48  1   16  83  0   0   0  
2025-09-27 13:44:49  1   16  82  0   0   0  
2025-09-27 13:44:49  2   16  83  0   0   0  
2025-09-27 13:44:49  1   17  82  0   0   0  
2025-09-27 13:44:50  1   17  82  0   0   0  
2025-09-27 13:44:50  1   16  83  0   0   0  
2025-09-27 13:44:50  1   15  84  0   0   0  
2025-09-27 13:44:51  1   13  86  0   0   0  
2025-09-27 13:44:51  1   12  87  0   0   0  
2025-09-27 13:44:51  1   13  87  0   0   0  
2025-09-27 13:44:52  1   15  85  0   0   0  
2025-09-27 13:44:52  1   15  84  0   0   0  
2025-09-27 13:44:52  1   16  84  0   0   0  
2025-09-27 13:44:53  1   17  82  0   0   0  
2025-09-27 13:44:53  1   17  82  0   0   0  
2025-09-27 13:44:53  1   15  84  0   0   0  
2025-09-27 13:44:54  1   17  83  0   0   0  
2025-09-27 13:44:54  1   14  85  0   0   0  
2025-09-27 13:44:54  1   14  86  0   0   0  
2025-09-27 13:44:55  3   12  84  0   0   0  
2025-09-27 13:44:55  3   14  83  0   0   0  
2025-09-27 13:44:55  4   17  80  0   0   0  
2025-09-27 13:44:56  1   16  83  0   0   0  
2025-09-27 13:44:56  1   16  83  0   0   0  
2025-09-27 13:44:56  1   15  84  0   0   0  
2025-09-27 13:44:57  2   14  85  0   0   0  
2025-09-27 13:44:57  1   16  83  0   0   0  
2025-09-27 13:44:57  1   12  87  0   0   0  
2025-09-27 13:44:58  1   14  86  0   0   0  
2025-09-27 13:44:58  1   13  86  0   0   0  
2025-09-27 13:44:58  1   17  82  0   0   0  
2025-09-27 13:44:59  1   16  83  0   0   0  
2025-09-27 13:44:59  1   16  83  0   0   0  
2025-09-27 13:44:59  1   17  82  0   0   0  
2025-09-27 13:45:00  1   16  82  0   0   0  
2025-09-27 13:45:00  1   15  84  0   0   0  
2025-09-27 13:45:00  1   15  84  0   0   0  
2025-09-27 13:45:01  1   13  87  0   0   0  
2025-09-27 13:45:01  1   12  87  0   0   0  
2025-09-27 13:45:01  1   13  87  0   0   0  
2025-09-27 13:45:02  1   14  85  0   0   0  
2025-09-27 13:45:02  1   15  84  0   0   0  
2025-09-27 13:45:02  1   15  83  0   0   0  
2025-09-27 13:45:03  1   16  82  0   0   0  
2025-09-27 13:45:03  1   17  82  0   0   0  
2025-09-27 13:45:03  1   14  85  0   0   0  
2025-09-27 13:45:04  1   16  83  0   0   0  
2025-09-27 13:45:04  1   14  85  0   0   0  
2025-09-27 13:45:04  1   14  85  0   0   0  
2025-09-27 13:45:05  1   12  87  0   0   0  
2025-09-27 13:45:05  1   13  86  0   0   0  
2025-09-27 13:45:05  1   15  83  0   0   0  
2025-09-27 13:45:06  1   15  83  0   0   0  
2025-09-27 13:45:06  1   16  83  0   0   0  
2025-09-27 13:45:06  1   16  83  0   0   0  
2025-09-27 13:45:07  1   15  84  0   0   0  
2025-09-27 13:45:07  1   16  83  0   0   0  
2025-09-27 13:45:07  1   12  87  0   0   0  
2025-09-27 13:45:08  1   15  84  0   0   0  
2025-09-27 13:45:08  1   13  85  0   0   0  
2025-09-27 13:45:08  1   17  82  0   0   0  
2025-09-27 13:45:09  1   17  81  0   0   0  
2025-09-27 13:45:09  1   16  82  0   0   0  
2025-09-27 13:45:09  2   18  80  0   0   0  
2025-09-27 13:45:10  1   16  82  0   0   0  
2025-09-27 13:45:10  1   16  83  0   0   0  
2025-09-27 13:45:10  1   14  85  0   0   0  
2025-09-27 13:45:11  1   11  88  0   0   0  
2025-09-27 13:45:11  1   11  88  0   0   0  
2025-09-27 13:45:11  1   14  85  0   0   0  
2025-09-27 13:45:12  1   16  83  0   0   0  
2025-09-27 13:45:12  1   16  83  0   0   0  
2025-09-27 13:45:12  1   16  83  0   0   0  
2025-09-27 13:45:13  1   18  81  0   0   0  
2025-09-27 13:45:13  1   17  82  0   0   0  
2025-09-27 13:45:13  1   14  85  0   0   0  
2025-09-27 13:45:14  1   15  84  0   0   0  
2025-09-27 13:45:14  1   12  87  0   0   0  
2025-09-27 13:45:14  1   14  85  0   0   0  
2025-09-27 13:45:15  1   12  88  0   0   0  
2025-09-27 13:45:15  1   14  85  0   0   0  
2025-09-27 13:45:15  1   15  83  0   0   0  
2025-09-27 13:45:16  1   16  83  0   0   0  
2025-09-27 13:45:16  1   15  84  0   0   0  
2025-09-27 13:45:16  1   14  85  0   0   0  
2025-09-27 13:45:17  1   14  85  0   0   0  
2025-09-27 13:45:17  1   15  84  0   0   0  
2025-09-27 13:45:17  1   12  87  0   0   0  
2025-09-27 13:45:18  1   13  86  0   0   0  
2025-09-27 13:45:18  1   12  87  0   0   0  
2025-09-27 13:45:18  1   17  82  0   0   0  
2025-09-27 13:45:19  2   17  81  0   0   0  
2025-09-27 13:45:19  2   17  82  0   0   0  
2025-09-27 13:45:19  1   17  81  0   0   0  
2025-09-27 13:45:20  1   15  84  0   0   0  
2025-09-27 13:45:20  1   15  85  0   0   0  
2025-09-27 13:45:20  1   13  86  0   0   0  
2025-09-27 13:45:21  1   12  87  0   0   0  
2025-09-27 13:45:21  1   11  87  0   0   0  
2025-09-27 13:45:21  1   13  86  0   0   0  
2025-09-27 13:45:22  1   15  84  0   0   0  
2025-09-27 13:45:22  1   15  84  0   0   0  
2025-09-27 13:45:22  1   16  83  0   0   0  
2025-09-27 13:45:23  1   17  82  0   0   0  
2025-09-27 13:45:23  1   16  82  0   0   0  
2025-09-27 13:45:23  1   13  86  0   0   0  
2025-09-27 13:45:24  1   15  84  0   0   0  
2025-09-27 13:45:24  1   12  87  0   0   0  
2025-09-27 13:45:24  1   14  85  0   0   0  
2025-09-27 13:45:25  1   12  88  0   0   0  
2025-09-27 13:45:25  1   14  85  0   0   0  
2025-09-27 13:45:26  1   15  84  0   0   0  
2025-09-27 13:45:26  1   16  83  0   0   0  
2025-09-27 13:45:26  1   16  83  0   0   0  
2025-09-27 13:45:27  1   14  85  0   0   0  
2025-09-27 13:45:27  1   15  85  0   0   0  
2025-09-27 13:45:27  1   15  84  0   0   0  
2025-09-27 13:45:28  1   14  85  0   0   0  
2025-09-27 13:45:28  1   13  86  0   0   0  
2025-09-27 13:45:28  1   13  87  0   0   0  
2025-09-27 13:45:29  1   16  83  0   0   0  
2025-09-27 13:45:29  1   17  82  0   0   0  
2025-09-27 13:45:29  2   16  82  0   0   0  
2025-09-27 13:45:30  1   17  81  0   0   0  
2025-09-27 13:45:30  1   15  84  0   0   0  
2025-09-27 13:45:30  1   16  83  0   0   0  
2025-09-27 13:45:31  1   13  86  0   0   0  
2025-09-27 13:45:31  0   12  88  0   0   0  
2025-09-27 13:45:31  1   12  88  0   0   0  
2025-09-27 13:45:32  1   14  85  0   0   0  
2025-09-27 13:45:32  1   16  83  0   0   0  
2025-09-27 13:45:32  1   16  83  0   0   0  
2025-09-27 13:45:33  1   17  82  0   0   0  
2025-09-27 13:45:33  1   17  83  0   0   0  
2025-09-27 13:45:33  1   17  83  0   0   0  
2025-09-27 13:45:34  1   14  86  0   0   0  
2025-09-27 13:45:34  1   15  84  0   0   0  
2025-09-27 13:45:34  1   13  87  0   0   0  
2025-09-27 13:45:35  1   14  85  0   0   0  
2025-09-27 13:45:35  1   12  87  0   0   0  
2025-09-27 13:45:35  1   15  84  0   0   0  
2025-09-27 13:45:36  1   16  83  0   0   0  
2025-09-27 13:45:36  1   16  83  0   0   0  
2025-09-27 13:45:36  1   15  84  0   0   0  
2025-09-27 13:45:37  1   13  86  0   0   0  
2025-09-27 13:45:37  1   15  85  0   0   0  
2025-09-27 13:45:37  1   15  84  0   0   0  
2025-09-27 13:45:38  1   14  85  0   0   0  
2025-09-27 13:45:38  1   13  86  0   0   0  
2025-09-27 13:45:38  1   13  87  0   0   0  
2025-09-27 13:45:39  1   16  84  0   0   0  
2025-09-27 13:45:39  1   17  82  0   0   0  
2025-09-27 13:45:39  1   17  82  0   0   0  
2025-09-27 13:45:40  1   17  82  0   0   0  
2025-09-27 13:45:40  1   15  84  0   0   0  
2025-09-27 13:45:40  1   15  84  0   0   0  
2025-09-27 13:45:41  1   13  86  0   0   0  
2025-09-27 13:45:41  1   12  88  0   0   0  
2025-09-27 13:45:41  1   12  87  0   0   0  
2025-09-27 13:45:42  1   13  86  0   0   0  
2025-09-27 13:45:42  1   16  83  0   0   0  
2025-09-27 13:45:42  1   15  84  0   0   0  
2025-09-27 13:45:43  1   17  82  0   0   0  
2025-09-27 13:45:43  1   16  83  0   0   0  
2025-09-27 13:45:43  1   16  83  0   0   0  
2025-09-27 13:45:44  1   14  86  0   0   0  
2025-09-27 13:45:44  1   15  84  0   0   0  
2025-09-27 13:45:44  1   13  86  0   0   0  
2025-09-27 13:45:45  1   13  86  0   0   0  
2025-09-27 13:45:45  1   12  87  0   0   0  
2025-09-27 13:45:45  1   15  84  0   0   0  
2025-09-27 13:45:46  1   16  83  0   0   0  
2025-09-27 13:45:46  1   16  83  0   0   0  
2025-09-27 13:45:46  1   16  83  0   0   0  
2025-09-27 13:45:47  1   14  85  0   0   0  
2025-09-27 13:45:47  1   15  84  0   0   0  
2025-09-27 13:45:47  1   16  84  0   0   0  
2025-09-27 13:45:48  1   14  85  0   0   0  
2025-09-27 13:45:48  1   12  87  0   0   0  
2025-09-27 13:45:48  1   13  86  0   0   0  
2025-09-27 13:45:49  1   16  82  0   0   0  
2025-09-27 13:45:49  2   17  81  0   0   0  
2025-09-27 13:45:49  2   16  83  0   0   0  
2025-09-27 13:45:50  1   17  82  0   0   0  
2025-09-27 13:45:50  1   15  84  0   0   0  
2025-09-27 13:45:50  1   16  83  0   0   0  
2025-09-27 13:45:51  1   14  86  0   0   0  
2025-09-27 13:45:51  1   12  87  0   0   0  
2025-09-27 13:45:51  1   13  86  0   0   0  
2025-09-27 13:45:52  1   13  86  0   0   0  
2025-09-27 13:45:52  1   15  84  0   0   0  
2025-09-27 13:45:52  1   14  85  0   0   0  
2025-09-27 13:45:53  1   16  83  0   0   0  
2025-09-27 13:45:53  1   16  83  0   0   0  
2025-09-27 13:45:53  1   17  82  0   0   0  
2025-09-27 13:45:54  1   13  86  0   0   0  
2025-09-27 13:45:54  1   15  84  0   0   0  
2025-09-27 13:45:54  1   12  87  0   0   0  
2025-09-27 13:45:55  1   13  86  0   0   0  
2025-09-27 13:45:55  1   12  88  0   0   0  
2025-09-27 13:45:55  1   14  85  0   0   0  
2025-09-27 13:45:56  1   15  84  0   0   0  
2025-09-27 13:45:56  1   15  84  0   0   0  
2025-09-27 13:45:56  1   15  84  0   0   0  
2025-09-27 13:45:57  1   14  85  0   0   0  
2025-09-27 13:45:57  1   16  84  0   0   0  
2025-09-27 13:45:57  1   15  84  0   0   0  
2025-09-27 13:45:58  1   14  86  0   0   0  
2025-09-27 13:45:58  1   12  87  0   0   0  
2025-09-27 13:45:58  1   14  85  0   0   0  
2025-09-27 13:45:59  1   17  82  0   0   0  
2025-09-27 13:45:59  1   17  81  0   0   0  
2025-09-27 13:45:59  1   16  83  0   0   0  
2025-09-27 13:46:00  1   16  83  0   0   0  
2025-09-27 13:46:00  1   16  84  0   0   0  
2025-09-27 13:46:00  1   16  84  0   0   0  
2025-09-27 13:46:01  1   14  85  0   0   0  
2025-09-27 13:46:01  1   12  87  0   0   0  
2025-09-27 13:46:01  1   13  86  0   0   0  
2025-09-27 13:46:02  1   13  86  0   0   0  
2025-09-27 13:46:02  1   15  84  0   0   0  
2025-09-27 13:46:02  1   13  86  0   0   0  
2025-09-27 13:46:03  1   16  83  0   0   0  
2025-09-27 13:46:03  1   16  83  0   0   0  
2025-09-27 13:46:03  1   16  82  0   0   0  
2025-09-27 13:46:04  1   14  85  0   0   0  
2025-09-27 13:46:04  1   15  83  0   0   0  
2025-09-27 13:46:04  1   12  87  0   0   0  
2025-09-27 13:46:05  1   12  87  0   0   0  
2025-09-27 13:46:05  1   12  87  0   0   0  
2025-09-27 13:46:05  1   14  85  0   0   0  
2025-09-27 13:46:06  1   15  84  0   0   0  
2025-09-27 13:46:06  1   15  84  0   0   0  
2025-09-27 13:46:06  1   16  83  0   0   0  
2025-09-27 13:46:07  1   14  86  0   0   0  
2025-09-27 13:46:07  1   16  84  0   0   0  
2025-09-27 13:46:07  1   15  84  0   0   0  
2025-09-27 13:46:08  1   14  85  0   0   0  
2025-09-27 13:46:08  1   13  86  0   0   0  
2025-09-27 13:46:08  1   14  85  0   0   0  
2025-09-27 13:46:09  1   17  81  0   0   0  
2025-09-27 13:46:09  1   16  82  0   0   0  
2025-09-27 13:46:09  1   15  83  0   0   0  
2025-09-27 13:46:10  1   16  83  0   0   0  
2025-09-27 13:46:10  1   15  84  0   0   0  
2025-09-27 13:46:10  1   16  84  0   0   0  
2025-09-27 13:46:11  1   14  85  0   0   0  
2025-09-27 13:46:11  1   12  87  0   0   0  
2025-09-27 13:46:12  1   13  86  0   0   0  
2025-09-27 13:46:12  1   12  87  0   0   0  
2025-09-27 13:46:12  1   15  84  0   0   0  
2025-09-27 13:46:13  1   13  86  0   0   0  
2025-09-27 13:46:13  1   16  83  0   0   0  
2025-09-27 13:46:13  1   16  83  0   0   0  
2025-09-27 13:46:14  1   16  84  0   0   0  
2025-09-27 13:46:14  1   14  85  0   0   0  
2025-09-27 13:46:14  1   16  83  0   0   0  
2025-09-27 13:46:15  1   12  87  0   0   0  
2025-09-27 13:46:15  1   13  87  0   0   0  
2025-09-27 13:46:15  1   12  87  0   0   0  
2025-09-27 13:46:16  1   15  84  0   0   0  
2025-09-27 13:46:16  1   15  84  0   0   0  
2025-09-27 13:46:16  1   14  85  0   0   0  
2025-09-27 13:46:17  0   16  84  0   0   0  
2025-09-27 13:46:17  0   13  87  0   0   0  
2025-09-27 13:46:17  1   15  84  0   0   0  
2025-09-27 13:46:18  1   17  82  0   0   0  
2025-09-27 13:46:18  1   15  84  0   0   0  
2025-09-27 13:46:18  1   13  86  0   0   0  
2025-09-27 13:46:19  1   14  85  0   0   0  
2025-09-27 13:46:19  1   17  82  0   0   0  
2025-09-27 13:46:19  1   16  83  0   0   0  
2025-09-27 13:46:20  1   15  85  0   0   0  
2025-09-27 13:46:20  1   15  84  0   0   0  
2025-09-27 13:46:20  1   15  85  0   0   0  
2025-09-27 13:46:21  1   15  84  0   0   0  
2025-09-27 13:46:21  1   15  84  0   0   0  
2025-09-27 13:46:21  1   12  87  0   0   0  
2025-09-27 13:46:22  0   14  86  0   0   0  
2025-09-27 13:46:22  0   12  88  0   0   0  
2025-09-27 13:46:22  1   16  84  0   0   0  
2025-09-27 13:46:23  1   14  85  0   0   0  
2025-09-27 13:46:23  1   17  82  0   0   0  
2025-09-27 13:46:23  1   16  83  0   0   0  
2025-09-27 13:46:24  1   16  84  0   0   0  
2025-09-27 13:46:24  1   15  83  0   0   0  
2025-09-27 13:46:24  1   16  83  0   0   0  
2025-09-27 13:46:25  1   12  87  0   0   0  
2025-09-27 13:46:25  0   12  88  0   0   0  
2025-09-27 13:46:25  1   13  87  0   0   0  
2025-09-27 13:46:26  1   14  85  0   0   0  
2025-09-27 13:46:26  1   15  85  0   0   0  
2025-09-27 13:46:26  1   13  86  0   0   0  
2025-09-27 13:46:27  1   15  84  0   0   0  
2025-09-27 13:46:27  1   13  86  0   0   0  
2025-09-27 13:46:27  1   15  83  0   0   0  
2025-09-27 13:46:28  1   16  83  0   0   0  
2025-09-27 13:46:28  1   14  85  0   0   0  
2025-09-27 13:46:28  1   13  86  0   0   0  
2025-09-27 13:46:29  1   14  85  0   0   0  
2025-09-27 13:46:29  1   17  82  0   0   0  
2025-09-27 13:46:29  1   15  84  0   0   0  
2025-09-27 13:46:30  1   13  86  0   0   0  
2025-09-27 13:46:30  1   15  84  0   0   0  
2025-09-27 13:46:30  1   15  84  0   0   0  
2025-09-27 13:46:31  1   16  83  0   0   0  
2025-09-27 13:46:31  1   16  83  0   0   0  
2025-09-27 13:46:31  1   12  87  0   0   0  
2025-09-27 13:46:32  1   14  86  0   0   0  
2025-09-27 13:46:32  1   12  88  0   0   0  
2025-09-27 13:46:32  1   16  84  0   0   0  
2025-09-27 13:46:33  1   14  84  0   0   0  
2025-09-27 13:46:33  1   17  82  0   0   0  
2025-09-27 13:46:33  1   17  82  0   0   0  
2025-09-27 13:46:34  1   16  83  0   0   0  
2025-09-27 13:46:34  1   16  83  0   0   0  
2025-09-27 13:46:34  1   16  83  0   0   0  
2025-09-27 13:46:35  1   12  87  0   0   0  
2025-09-27 13:46:35  2   12  86  0   0   0  
2025-09-27 13:46:35  2   14  85  0   0   0  
2025-09-27 13:46:36  2   15  83  0   0   0  
2025-09-27 13:46:36  1   16  83  0   0   0  
2025-09-27 13:46:36  1   13  86  0   0   0  
2025-09-27 13:46:37  1   16  83  0   0   0  
2025-09-27 13:46:37  1   13  85  0   0   0  
2025-09-27 13:46:37  1   16  82  0   0   0  
2025-09-27 13:46:38  1   17  82  0   0   0  
2025-09-27 13:46:38  1   15  85  0   0   0  
2025-09-27 13:46:38  1   14  84  0   0   0  
2025-09-27 13:46:39  1   15  84  0   0   0  
2025-09-27 13:46:39  1   17  81  0   0   0  
2025-09-27 13:46:39  1   15  84  0   0   0  
2025-09-27 13:46:40  1   13  86  0   0   0  
2025-09-27 13:46:40  1   16  82  0   0   0  
2025-09-27 13:46:40  1   15  83  0   0   0  
2025-09-27 13:46:41  1   17  81  0   0   0  
2025-09-27 13:46:41  1   16  83  0   0   0  
2025-09-27 13:46:41  1   13  86  0   0   0  
2025-09-27 13:46:42  1   14  85  0   0   0  
2025-09-27 13:46:42  1   12  87  0   0   0  
2025-09-27 13:46:42  0   16  84  0   0   0  
2025-09-27 13:46:43  1   14  85  0   0   0  
2025-09-27 13:46:43  1   18  81  0   0   0  
2025-09-27 13:46:43  2   18  80  0   0   0  
2025-09-27 13:46:44  1   17  82  0   0   0  
2025-09-27 13:46:44  1   16  83  0   0   0  
2025-09-27 13:46:44  1   16  83  0   0   0  
2025-09-27 13:46:45  1   12  87  0   0   0  
2025-09-27 13:46:45  1   12  88  0   0   0  
2025-09-27 13:46:45  1   13  86  0   0   0  
2025-09-27 13:46:46  1   15  83  0   0   0  
2025-09-27 13:46:46  1   15  83  0   0   0  
2025-09-27 13:46:46  1   15  84  0   0   0  
2025-09-27 13:46:47  1   16  83  0   0   0  
2025-09-27 13:46:47  1   12  87  0   0   0  
2025-09-27 13:46:47  1   16  84  0   0   0  
2025-09-27 13:46:48  1   17  82  0   0   0  
2025-09-27 13:46:48  1   16  83  0   0   0  
2025-09-27 13:46:48  1   13  85  0   0   0  
2025-09-27 13:46:49  1   14  85  0   0   0  
2025-09-27 13:46:49  1   17  81  0   0   0  
2025-09-27 13:46:49  1   16  82  0   0   0  
2025-09-27 13:46:50  1   16  83  0   0   0  
2025-09-27 13:46:50  1   17  82  0   0   0  
2025-09-27 13:46:50  1   14  85  0   0   0  
2025-09-27 13:46:51  1   16  83  0   0   0  
2025-09-27 13:46:51  1   14  84  0   0   0  
2025-09-27 13:46:51  1   13  86  0   0   0  
2025-09-27 13:46:52  1   12  87  0   0   0  
2025-09-27 13:46:52  1   13  86  0   0   0  
2025-09-27 13:46:52  2   16  82  0   0   0  
2025-09-27 13:46:53  1   16  83  0   0   0  
2025-09-27 13:46:53  1   18  81  0   0   0  
2025-09-27 13:46:53  1   17  82  0   0   0  
2025-09-27 13:46:54  1   15  84  0   0   0  
2025-09-27 13:46:54  1   14  84  0   0   0  
2025-09-27 13:46:54  1   16  83  0   0   0  
2025-09-27 13:46:55  1   13  86  0   0   0  
2025-09-27 13:46:55  1   13  87  0   0   0  
2025-09-27 13:46:55  1   11  88  0   0   0  
2025-09-27 13:46:56  1   15  84  0   0   0  
2025-09-27 13:46:56  1   14  85  0   0   0  
2025-09-27 13:46:56  3   16  81  0   0   0  
2025-09-27 13:46:57  3   18  79  0   0   0  
2025-09-27 13:46:57  2   14  84  0   0   0  
2025-09-27 13:46:57  1   15  84  0   0   0  
2025-09-27 13:46:58  1   16  83  0   0   0  
2025-09-27 13:46:58  1   16  83  0   0   0  
2025-09-27 13:46:58  1   13  86  0   0   0  
2025-09-27 13:46:59  1   13  86  0   0   0  
2025-09-27 13:46:59  2   17  81  0   0   0  
2025-09-27 13:46:59  1   17  81  0   0   0  
2025-09-27 13:47:00  1   16  83  0   0   0  
2025-09-27 13:47:00  1   16  83  0   0   0  
2025-09-27 13:47:00  1   12  87  0   0   0  
2025-09-27 13:47:01  1   16  84  0   0   0  
2025-09-27 13:47:01  1   13  86  0   0   0  
2025-09-27 13:47:01  1   15  84  0   0   0  
2025-09-27 13:47:02  1   12  88  0   0   0  
2025-09-27 13:47:02  1   13  86  0   0   0  
2025-09-27 13:47:02  1   15  84  0   0   0  
2025-09-27 13:47:03  1   16  83  0   0   0  
2025-09-27 13:47:03  1   17  82  0   0   0  
2025-09-27 13:47:03  2   17  81  0   0   0  
2025-09-27 13:47:04  1   13  86  0   0   0  
2025-09-27 13:47:04  1   14  85  0   0   0  
2025-09-27 13:47:04  1   15  84  0   0   0  
2025-09-27 13:47:05  1   14  85  0   0   0  
2025-09-27 13:47:05  1   13  86  0   0   0  
2025-09-27 13:47:05  1   11  88  0   0   0  
2025-09-27 13:47:06  1   16  83  0   0   0  
2025-09-27 13:47:06  1   14  85  0   0   0  
2025-09-27 13:47:06  1   16  83  0   0   0  
2025-09-27 13:47:07  1   16  83  0   0   0  
2025-09-27 13:47:07  1   14  85  0   0   0  
2025-09-27 13:47:07  1   16  83  0   0   0  
2025-09-27 13:47:08  1   18  81  0   0   0  
2025-09-27 13:47:08  1   17  81  0   0   0  
2025-09-27 13:47:08  1   13  86  0   0   0  
2025-09-27 13:47:09  1   11  88  0   0   0  
2025-09-27 13:47:09  2   17  81  0   0   0  
2025-09-27 13:47:09  1   17  81  0   0   0  
2025-09-27 13:47:10  1   17  82  0   0   0  
2025-09-27 13:47:10  1   16  84  0   0   0  
2025-09-27 13:47:10  1   12  88  0   0   0  
2025-09-27 13:47:11  1   15  84  0   0   0  
2025-09-27 13:47:11  1   13  86  0   0   0  
2025-09-27 13:47:11  1   15  84  0   0   0  
2025-09-27 13:47:12  1   11  88  0   0   0  
2025-09-27 13:47:12  1   14  85  0   0   0  
2025-09-27 13:47:12  1   15  84  0   0   0  
2025-09-27 13:47:13  1   16  83  0   0   0  
2025-09-27 13:47:13  1   16  83  0   0   0  
2025-09-27 13:47:13  1   16  83  0   0   0  
2025-09-27 13:47:14  1   12  87  0   0   0  
2025-09-27 13:47:14  1   13  86  0   0   0  
2025-09-27 13:47:14  1   15  84  0   0   0  
2025-09-27 13:47:15  1   15  84  0   0   0  
2025-09-27 13:47:15  1   14  85  0   0   0  
2025-09-27 13:47:16  1   13  86  0   0   0  
2025-09-27 13:47:16  1   16  82  0   0   0  
2025-09-27 13:47:16  1   14  86  0   0   0  
2025-09-27 13:47:17  1   15  84  0   0   0  
2025-09-27 13:47:17  1   15  84  0   0   0  
2025-09-27 13:47:17  1   13  86  0   0   0  
2025-09-27 13:47:18  1   15  84  0   0   0  
2025-09-27 13:47:18  1   17  82  0   0   0  
2025-09-27 13:47:18  1   16  82  0   0   0  
2025-09-27 13:47:19  1   13  87  0   0   0  
2025-09-27 13:47:19  1   12  87  0   0   0  
2025-09-27 13:47:19  2   15  83  0   0   0  
2025-09-27 13:47:20  1   15  83  0   0   0  
2025-09-27 13:47:20  1   17  82  0   0   0  
2025-09-27 13:47:20  1   18  81  0   0   0  
2025-09-27 13:47:21  1   13  86  0   0   0  
2025-09-27 13:47:21  1   15  83  0   0   0  
2025-09-27 13:47:21  1   12  87  0   0   0  
2025-09-27 13:47:22  2   15  83  0   0   0  
2025-09-27 13:47:22  1   11  88  0   0   0  
2025-09-27 13:47:22  1   14  85  0   0   0  
2025-09-27 13:47:23  1   16  83  0   0   0  
2025-09-27 13:47:23  1   16  83  0   0   0  
2025-09-27 13:47:23  1   16  83  0   0   0  
2025-09-27 13:47:24  1   15  84  0   0   0  
2025-09-27 13:47:24  1   12  87  0   0   0  
2025-09-27 13:47:24  1   13  86  0   0   0  
2025-09-27 13:47:25  1   15  84  0   0   0  
2025-09-27 13:47:25  1   15  85  0   0   0  
2025-09-27 13:47:25  1   14  86  0   0   0  
2025-09-27 13:47:26  1   12  87  0   0   0  
2025-09-27 13:47:26  1   16  83  0   0   0  
2025-09-27 13:47:26  1   13  86  0   0   0  
2025-09-27 13:47:27  1   16  83  0   0   0  
2025-09-27 13:47:27  1   16  83  0   0   0  
2025-09-27 13:47:27  1   14  85  0   0   0  
2025-09-27 13:47:28  2   15  83  0   0   0  
2025-09-27 13:47:28  1   16  82  0   0   0  
2025-09-27 13:47:28  2   16  82  0   0   0  
2025-09-27 13:47:29  1   13  87  0   0   0  
2025-09-27 13:47:29  1   12  87  0   0   0  
2025-09-27 13:47:29  1   16  83  0   0   0  
2025-09-27 13:47:30  1   15  84  0   0   0  
2025-09-27 13:47:30  2   17  82  0   0   0  
2025-09-27 13:47:30  2   17  81  0   0   0  
2025-09-27 13:47:31  1   13  86  0   0   0  
2025-09-27 13:47:31  1   15  83  0   0   0  
2025-09-27 13:47:31  1   12  87  0   0   0  
2025-09-27 13:47:32  1   15  84  0   0   0  
2025-09-27 13:47:32  1   12  88  0   0   0  
2025-09-27 13:47:32  1   14  85  0   0   0  
2025-09-27 13:47:33  1   17  82  0   0   0  
2025-09-27 13:47:33  1   16  82  0   0   0  
2025-09-27 13:47:33  1   16  83  0   0   0  
2025-09-27 13:47:34  1   15  84  0   0   0  
2025-09-27 13:47:34  1   12  87  0   0   0  
2025-09-27 13:47:34  1   12  87  0   0   0  
2025-09-27 13:47:35  1   15  84  0   0   0  
2025-09-27 13:47:35  1   15  84  0   0   0  
2025-09-27 13:47:35  1   14  84  0   0   0  
